filename,code_line,line_number,is_comment,is_blank
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,,173,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,"validator.validateSerializable(typeToMock, source.isSerializable());",174,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,"validator.validateConstructorUse(source.isUsingConstructor(), source.getSerializableMode());",175,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,,176,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,//TODO SF - I don't think we really need CreationSettings type,177,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,CreationSettings<T> settings = new CreationSettings<T>(source);,178,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,"settings.setMockName(new MockNameImpl(source.getName(), typeToMock));",179,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,settings.setTypeToMock(typeToMock);,180,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,settings.setExtraInterfaces(prepareExtraInterfaces(source));,181,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,return settings;,182,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,},183,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,,184,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,private static Set<Class> prepareExtraInterfaces(CreationSettings settings) {,185,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,Set<Class> interfaces = new HashSet<Class>(settings.getExtraInterfaces());,186,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,if(settings.isSerializable()) {,187,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,interfaces.add(Serializable.class);,188,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,},189,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,return interfaces;,190,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,},191,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,,192,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,},193,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\MockSettingsImpl.java,,194,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,package org.mockito.internal.creation.instance;,1,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,,2,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,import static org.mockito.internal.util.StringJoiner.join;,3,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,import java.lang.reflect.Constructor;,4,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,import org.mockito.internal.util.reflection.AccessibilityChanger;,5,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,,6,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,public class ConstructorInstantiator implements Instantiator {,7,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,,8,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,private final Object outerClassInstance;,9,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,,10,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,public ConstructorInstantiator(Object outerClassInstance) {,11,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,this.outerClassInstance = outerClassInstance;,12,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,},13,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,,14,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,public <T> T newInstance(Class<T> cls) {,15,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,if (outerClassInstance == null) {,16,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,return noArgConstructor(cls);,17,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,},18,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,"return withParams(cls, outerClassInstance);",19,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,},20,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,,21,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,"private static <T> T withParams(Class<T> cls, Object... params) {",22,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,try {,23,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,//this is kind of over-engineered because we don't need to support more params,24,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,"//however, I know we will be needing it :)",25,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,for (Constructor<?> constructor : cls.getDeclaredConstructors()) {,26,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,Class<?>[] types = constructor.getParameterTypes();,27,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,"if (paramsMatch(types, params)) {",28,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,"return invokeConstructor(constructor, params);",29,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,},30,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,},31,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,} catch (Exception e) {,32,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,"throw paramsException(cls, e);",33,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,},34,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,"throw paramsException(cls, null);",35,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,},36,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,,37,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,"@SuppressWarnings(""unchecked"")",38,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,"private static <T> T invokeConstructor(Constructor<?> constructor, Object... params) throws java.lang.InstantiationException, IllegalAccessException, java.lang.reflect.InvocationTargetException {",39,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,AccessibilityChanger accessibility = new AccessibilityChanger();,40,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,accessibility.enableAccess(constructor);,41,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,return (T) constructor.newInstance(params);,42,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,},43,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,,44,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,"private static <T> InstantiationException paramsException(Class<T> cls, Exception e) {",45,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,return new InstantiationException(join(,46,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,"""Unable to create instance of '"" + cls.getSimpleName() + ""'."",",47,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,"""Please ensure that the outer instance has correct type and that the target class has 0-arg constructor."")",48,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,", e);",49,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,},50,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,,51,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,"private static boolean paramsMatch(Class<?>[] types, Object[] params) {",52,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,if (params.length != types.length) {,53,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,return false;,54,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,},55,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,for (int i = 0; i < params.length; i++) {,56,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,if (!types[i].isInstance(params[i])) {,57,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,return false;,58,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,},59,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,},60,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,return true;,61,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,},62,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,,63,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,private static <T> T noArgConstructor(Class<T> cls) {,64,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,try {,65,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,return invokeConstructor(cls.getDeclaredConstructor());,66,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,} catch (Throwable t) {,67,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,throw new InstantiationException(join(,68,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,"""Unable to create instance of '"" + cls.getSimpleName() + ""'."",",69,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,"""Please ensure it has 0-arg constructor which invokes cleanly.""),",70,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,t);,71,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,},72,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,},73,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ConstructorInstantiator.java,},74,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiationException.java,package org.mockito.internal.creation.instance;,1,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiationException.java,,2,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiationException.java,import org.mockito.exceptions.base.MockitoException;,3,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiationException.java,,4,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiationException.java,public class InstantiationException extends MockitoException {,5,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiationException.java,,6,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiationException.java,"public InstantiationException(String message, Throwable cause) {",7,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiationException.java,"super(message, cause);",8,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiationException.java,},9,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiationException.java,},10,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\Instantiator.java,package org.mockito.internal.creation.instance;,1,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\Instantiator.java,,2,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\Instantiator.java,/**,3,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\Instantiator.java,* Provides instances of classes.,4,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\Instantiator.java,*/,5,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\Instantiator.java,public interface Instantiator {,6,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\Instantiator.java,,7,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\Instantiator.java,/**,8,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\Instantiator.java,* Creates instance of given class,9,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\Instantiator.java,*/,10,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\Instantiator.java,<T> T newInstance(Class<T> cls) throws InstantiationException;,11,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\Instantiator.java,,12,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\Instantiator.java,},13,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiatorProvider.java,package org.mockito.internal.creation.instance;,1,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiatorProvider.java,,2,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiatorProvider.java,import org.mockito.mock.MockCreationSettings;,3,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiatorProvider.java,,4,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiatorProvider.java,public class InstantiatorProvider {,5,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiatorProvider.java,,6,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiatorProvider.java,private final static Instantiator INSTANCE = new ObjenesisInstantiator();,7,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiatorProvider.java,,8,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiatorProvider.java,public Instantiator getInstantiator(MockCreationSettings settings) {,9,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiatorProvider.java,if (settings.isUsingConstructor()) {,10,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiatorProvider.java,return new ConstructorInstantiator(settings.getOuterClassInstance());,11,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiatorProvider.java,} else {,12,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiatorProvider.java,return INSTANCE;,13,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiatorProvider.java,},14,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiatorProvider.java,},15,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\InstantiatorProvider.java,},16,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ObjenesisInstantiator.java,package org.mockito.internal.creation.instance;,1,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ObjenesisInstantiator.java,,2,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ObjenesisInstantiator.java,import org.mockito.internal.configuration.GlobalConfiguration;,3,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ObjenesisInstantiator.java,import org.objenesis.ObjenesisStd;,4,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ObjenesisInstantiator.java,,5,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ObjenesisInstantiator.java,class ObjenesisInstantiator implements Instantiator {,6,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ObjenesisInstantiator.java,,7,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ObjenesisInstantiator.java,"//TODO: in order to provide decent exception message when objenesis is not found,",8,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ObjenesisInstantiator.java,//have a constructor in this class that tries to instantiate ObjenesisStd and if it fails then show decent exception that dependency is missing,9,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ObjenesisInstantiator.java,//TODO: for the same reason catch and give better feedback when hamcrest core is not found.,10,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ObjenesisInstantiator.java,private final ObjenesisStd objenesis = new ObjenesisStd(new GlobalConfiguration().enableClassCache());,11,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ObjenesisInstantiator.java,,12,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ObjenesisInstantiator.java,public <T> T newInstance(Class<T> cls) {,13,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ObjenesisInstantiator.java,return objenesis.newInstance(cls);,14,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ObjenesisInstantiator.java,},15,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\instance\ObjenesisInstantiator.java,},16,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,/*,1,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,* Copyright (c) 2007 Mockito contributors,2,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,* This program is made available under the terms of the MIT License.,3,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,*/,4,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,package org.mockito.internal.creation.settings;,5,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,,6,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,import org.mockito.listeners.InvocationListener;,7,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,import org.mockito.mock.MockCreationSettings;,8,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,import org.mockito.mock.MockName;,9,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,import org.mockito.mock.SerializableMode;,10,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,import org.mockito.stubbing.Answer;,11,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,,12,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,import java.io.Serializable;,13,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,import java.util.ArrayList;,14,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,import java.util.LinkedHashSet;,15,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,import java.util.List;,16,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,import java.util.Set;,17,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,,18,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,/**,19,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,"* by Szczepan Faber, created at: 4/9/12",20,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,*/,21,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,"public class CreationSettings<T> implements MockCreationSettings<T>, Serializable {",22,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,private static final long serialVersionUID = -6789800638070123629L;,23,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,,24,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,protected Class<T> typeToMock;,25,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,protected Set<Class> extraInterfaces = new LinkedHashSet<Class>();,26,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,protected String name;,27,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,protected Object spiedInstance;,28,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,protected Answer<Object> defaultAnswer;,29,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,protected MockName mockName;,30,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,protected SerializableMode serializableMode = SerializableMode.NONE;,31,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,protected List<InvocationListener> invocationListeners = new ArrayList<InvocationListener>();,32,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,protected boolean stubOnly;,33,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,private boolean useConstructor;,34,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,private Object outerClassInstance;,35,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,,36,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,public CreationSettings() {},37,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,,38,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,"@SuppressWarnings(""unchecked"")",39,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,public CreationSettings(CreationSettings copy) {,40,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,this.typeToMock = copy.typeToMock;,41,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,this.extraInterfaces = copy.extraInterfaces;,42,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,this.name = copy.name;,43,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,this.spiedInstance = copy.spiedInstance;,44,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,this.defaultAnswer = copy.defaultAnswer;,45,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,this.mockName = copy.mockName;,46,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,this.serializableMode = copy.serializableMode;,47,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,this.invocationListeners = copy.invocationListeners;,48,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\creation\settings\CreationSettings.java,this.stubOnly = copy.stubOnly;,49,False,False
